ZipCode,Category,Destination,YearsAhead,AbsoluteValue,NormalizedValue,Rank,Metric
60634,Distance To Work,60647,,6.035,0.682067222,26,Distance between two zipcodes in miles
60636,Distance To Work,60647,,9.785,0.484511643,38,Distance between two zipcodes in miles
60637,Distance To Work,60647,,10.954,0.422926983,41,Distance between two zipcodes in miles
60638,Distance To Work,60647,,10.315,0.456590454,40,Distance between two zipcodes in miles
60639,Distance To Work,60647,,3.093,0.837056158,10,Distance between two zipcodes in miles
60640,Distance To Work,60647,,4.019,0.788273101,16,Distance between two zipcodes in miles
60641,Distance To Work,60647,,3.305,0.825887683,11,Distance between two zipcodes in miles
60642,Distance To Work,60647,,2.481,0.869297229,4,Distance between two zipcodes in miles
60643,Distance To Work,60647,,15.323,0.192761564,48,Distance between two zipcodes in miles
60644,Distance To Work,60647,,4.146,0.781582552,17,Distance between two zipcodes in miles
60645,Distance To Work,60647,,6.233,0.671636287,27,Distance between two zipcodes in miles
60646,Distance To Work,60647,,6.328,0.666631546,28,Distance between two zipcodes in miles
60647,Distance To Work,60647,,0,1,1,Distance between two zipcodes in miles
60649,Distance To Work,60647,,12.624,0.334948899,44,Distance between two zipcodes in miles
60651,Distance To Work,60647,,2.481,0.869297229,4,Distance between two zipcodes in miles
60652,Distance To Work,60647,,11.744,0.381308608,42,Distance between two zipcodes in miles
60653,Distance To Work,60647,,8.318,0.561795385,35,Distance between two zipcodes in miles
60654,Distance To Work,60647,,3.722,0.803919503,15,Distance between two zipcodes in miles
60655,Distance To Work,60647,,15.192,0.199662838,46,Distance between two zipcodes in miles
60656,Distance To Work,60647,,7.081,0.626962385,32,Distance between two zipcodes in miles
60657,Distance To Work,60647,,2.481,0.869297229,4,Distance between two zipcodes in miles
60659,Distance To Work,60647,,4.831,0.745495733,21,Distance between two zipcodes in miles
60660,Distance To Work,60647,,4.625,0.756348119,19,Distance between two zipcodes in miles
60707,Distance To Work,60647,,5.67,0.701295965,25,Distance between two zipcodes in miles
60827,Distance To Work,60647,,18.982,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60649,,8.642,0.584099331,20,Distance between two zipcodes in miles
12311,Distance To Work,60649,,8.199,0.605418933,18,Distance between two zipcodes in miles
60608,Distance To Work,60649,,8.299,0.600606381,19,Distance between two zipcodes in miles
60609,Distance To Work,60649,,5.856,0.718177006,11,Distance between two zipcodes in miles
60610,Distance To Work,60649,,9.877,0.524664325,25,Distance between two zipcodes in miles
60612,Distance To Work,60649,,10.133,0.512344194,26,Distance between two zipcodes in miles
60613,Distance To Work,60649,,13.262,0.361759469,36,Distance between two zipcodes in miles
60614,Distance To Work,60649,,11.347,0.453919823,31,Distance between two zipcodes in miles
60615,Distance To Work,60649,,3.448,0.834063237,5,Distance between two zipcodes in miles
60616,Distance To Work,60649,,5.739,0.72380769,10,Distance between two zipcodes in miles
60617,Distance To Work,60649,,2.809,0.864815439,3,Distance between two zipcodes in miles
60618,Distance To Work,60649,,14.37,0.308436402,37,Distance between two zipcodes in miles
60619,Distance To Work,60649,,3.311,0.840656432,4,Distance between two zipcodes in miles
60620,Distance To Work,60649,,5.567,0.732085278,8,Distance between two zipcodes in miles
60621,Distance To Work,60649,,4.19,0.798354108,6,Distance between two zipcodes in miles
60622,Distance To Work,60649,,11.204,0.460801771,29,Distance between two zipcodes in miles
60623,Distance To Work,60649,,9.571,0.539390731,24,Distance between two zipcodes in miles
60624,Distance To Work,60649,,11.218,0.460128014,30,Distance between two zipcodes in miles
60625,Distance To Work,60649,,15.578,0.250300784,41,Distance between two zipcodes in miles
60626,Distance To Work,60649,,17.508,0.157418548,46,Distance between two zipcodes in miles
60628,Distance To Work,60649,,6.333,0.695221137,12,Distance between two zipcodes in miles
60629,Distance To Work,60649,,7.266,0.650320035,15,Distance between two zipcodes in miles
60630,Distance To Work,60649,,17.233,0.170653063,45,Distance between two zipcodes in miles
60631,Distance To Work,60649,,20.779,0,51,Distance between two zipcodes in miles
60632,Distance To Work,60649,,7.549,0.636700515,16,Distance between two zipcodes in miles
60633,Distance To Work,60649,,6.901,0.667885846,13,Distance between two zipcodes in miles
60634,Distance To Work,60649,,17.908,0.138168343,48,Distance between two zipcodes in miles
60636,Distance To Work,60649,,5.725,0.724481448,9,Distance between two zipcodes in miles
60637,Distance To Work,60649,,2.179,0.895134511,2,Distance between two zipcodes in miles
60638,Distance To Work,60649,,10.871,0.476827566,28,Distance between two zipcodes in miles
60639,Distance To Work,60649,,14.618,0.296501275,38,Distance between two zipcodes in miles
60640,Distance To Work,60649,,14.736,0.290822465,39,Distance between two zipcodes in miles
60641,Distance To Work,60649,,15.825,0.238413783,42,Distance between two zipcodes in miles
60642,Distance To Work,60649,,10.351,0.501852832,27,Distance between two zipcodes in miles
60643,Distance To Work,60649,,7.075,0.659512007,14,Distance between two zipcodes in miles
60644,Distance To Work,60649,,12.815,0.383271572,33,Distance between two zipcodes in miles
60645,Distance To Work,60649,,17.869,0.140045238,47,Distance between two zipcodes in miles
60646,Distance To Work,60649,,18.931,0.088935945,49,Distance between two zipcodes in miles
60647,Distance To Work,60649,,12.624,0.392463545,32,Distance between two zipcodes in miles
60649,Distance To Work,60649,,0,1,1,Distance between two zipcodes in miles
60651,Distance To Work,60649,,12.916,0.378410896,35,Distance between two zipcodes in miles
60652,Distance To Work,60649,,7.873,0.621107849,17,Distance between two zipcodes in miles
60653,Distance To Work,60649,,4.31,0.792579046,7,Distance between two zipcodes in miles
60654,Distance To Work,60649,,9.254,0.554646518,23,Distance between two zipcodes in miles
60655,Distance To Work,60649,,9.136,0.560325328,22,Distance between two zipcodes in miles
60656,Distance To Work,60649,,19.246,0.073776409,50,Distance between two zipcodes in miles
60657,Distance To Work,60649,,12.817,0.383175321,34,Distance between two zipcodes in miles
60659,Distance To Work,60649,,16.813,0.190865778,44,Distance between two zipcodes in miles
60660,Distance To Work,60649,,15.384,0.259637134,40,Distance between two zipcodes in miles
60707,Distance To Work,60649,,16.541,0.203955917,43,Distance between two zipcodes in miles
60827,Distance To Work,60649,,9.038,0.565041629,21,Distance between two zipcodes in miles
6761,Distance To Work,60651,,5.339,0.709773864,21,Distance between two zipcodes in miles
12311,Distance To Work,60651,,6.34,0.655359861,24,Distance between two zipcodes in miles
60608,Distance To Work,60651,,4.635,0.748043053,13,Distance between two zipcodes in miles
60609,Distance To Work,60651,,7.458,0.59458578,31,Distance between two zipcodes in miles
60610,Distance To Work,60651,,5.156,0.719721679,18,Distance between two zipcodes in miles
60612,Distance To Work,60651,,2.925,0.840998043,7,Distance between two zipcodes in miles
60613,Distance To Work,60651,,5.782,0.685692542,22,Distance between two zipcodes in miles
60614,Distance To Work,60651,,4.841,0.736844966,14,Distance between two zipcodes in miles
60615,Distance To Work,60651,,9.527,0.482115677,39,Distance between two zipcodes in miles
60616,Distance To Work,60651,,7.448,0.595129376,30,Distance between two zipcodes in miles
60617,Distance To Work,60651,,15.293,0.168677973,48,Distance between two zipcodes in miles
60618,Distance To Work,60651,,4.02,0.781474234,10,Distance between two zipcodes in miles
60619,Distance To Work,60651,,12.922,0.297564688,45,Distance between two zipcodes in miles
60620,Distance To Work,60651,,11.79,0.359099804,43,Distance between two zipcodes in miles
60621,Distance To Work,60651,,9.758,0.4695586,40,Distance between two zipcodes in miles
60622,Distance To Work,60651,,2.578,0.859860839,6,Distance between two zipcodes in miles
60623,Distance To Work,60651,,4.268,0.767993042,12,Distance between two zipcodes in miles
60624,Distance To Work,60651,,1.723,0.906338334,2,Distance between two zipcodes in miles
60625,Distance To Work,60651,,5.253,0.714448793,20,Distance between two zipcodes in miles
60626,Distance To Work,60651,,8.405,0.543107197,34,Distance between two zipcodes in miles
60628,Distance To Work,60651,,15.763,0.143128941,49,Distance between two zipcodes in miles
60629,Distance To Work,60651,,8.535,0.536040444,36,Distance between two zipcodes in miles
60630,Distance To Work,60651,,4.94,0.731463362,15,Distance between two zipcodes in miles
60631,Distance To Work,60651,,8.039,0.563002827,33,Distance between two zipcodes in miles
60632,Distance To Work,60651,,6.094,0.668732333,23,Distance between two zipcodes in miles
60633,Distance To Work,60651,,18.396,0,51,Distance between two zipcodes in miles
60634,Distance To Work,60651,,4.993,0.728582301,17,Distance between two zipcodes in miles
60636,Distance To Work,60651,,9.036,0.508806262,38,Distance between two zipcodes in miles
60637,Distance To Work,60651,,10.991,0.402533159,42,Distance between two zipcodes in miles
60638,Distance To Work,60651,,8.425,0.542020004,35,Distance between two zipcodes in miles
60639,Distance To Work,60651,,1.723,0.906338334,2,Distance between two zipcodes in miles
60640,Distance To Work,60651,,6.351,0.654761905,25,Distance between two zipcodes in miles
60641,Distance To Work,60651,,3.489,0.810339204,8,Distance between two zipcodes in miles
60642,Distance To Work,60651,,4.125,0.775766471,11,Distance between two zipcodes in miles
60643,Distance To Work,60651,,14.408,0.216786258,47,Distance between two zipcodes in miles
60644,Distance To Work,60651,,1.723,0.906338334,2,Distance between two zipcodes in miles
60645,Distance To Work,60651,,8.017,0.564198739,32,Distance between two zipcodes in miles
60646,Distance To Work,60651,,6.978,0.620678408,29,Distance between two zipcodes in miles
60647,Distance To Work,60651,,2.481,0.865133725,5,Distance between two zipcodes in miles
60649,Distance To Work,60651,,12.916,0.297890846,44,Distance between two zipcodes in miles
60651,Distance To Work,60651,,0,1,1,Distance between two zipcodes in miles
60652,Distance To Work,60651,,10.468,0.430963253,41,Distance between two zipcodes in miles
60653,Distance To Work,60651,,8.687,0.527777778,37,Distance between two zipcodes in miles
60654,Distance To Work,60651,,5.203,0.717166775,19,Distance between two zipcodes in miles
60655,Distance To Work,60651,,13.89,0.244944553,46,Distance between two zipcodes in miles
60656,Distance To Work,60651,,6.351,0.654761905,25,Distance between two zipcodes in miles
60657,Distance To Work,60651,,4.962,0.730267449,16,Distance between two zipcodes in miles
60659,Distance To Work,60651,,6.545,0.644216134,27,Distance between two zipcodes in miles
60660,Distance To Work,60651,,6.891,0.625407697,28,Distance between two zipcodes in miles
60707,Distance To Work,60651,,3.864,0.789954338,9,Distance between two zipcodes in miles
60827,Distance To Work,60651,,18.166,0.012502718,50,Distance between two zipcodes in miles
6761,Distance To Work,60652,,9.673,0.467433794,26,Distance between two zipcodes in miles
12311,Distance To Work,60652,,10.104,0.443704234,27,Distance between two zipcodes in miles
60608,Distance To Work,60652,,7.073,0.610581952,16,Distance between two zipcodes in miles
60609,Distance To Work,60652,,4.88,0.731321918,9,Distance between two zipcodes in miles
60610,Distance To Work,60652,,10.965,0.396300171,32,Distance between two zipcodes in miles
60612,Distance To Work,60652,,9.031,0.502780378,23,Distance between two zipcodes in miles
60613,Distance To Work,60652,,14.146,0.221163905,40,Distance between two zipcodes in miles
60614,Distance To Work,60652,,12.134,0.331938556,35,Distance between two zipcodes in miles
60615,Distance To Work,60652,,7.031,0.612894346,15,Distance between two zipcodes in miles
60616,Distance To Work,60652,,7.758,0.572867918,18,Distance between two zipcodes in miles
60617,Distance To Work,60652,,8.385,0.538347189,21,Distance between two zipcodes in miles
60618,Distance To Work,60652,,13.813,0.23949788,38,Distance between two zipcodes in miles
60619,Distance To Work,60652,,5.214,0.712932886,11,Distance between two zipcodes in miles
60620,Distance To Work,60652,,2.675,0.852722568,3,Distance between two zipcodes in miles
60621,Distance To Work,60652,,4.168,0.770522491,7,Distance between two zipcodes in miles
60622,Distance To Work,60652,,10.404,0.427187139,29,Distance between two zipcodes in miles
60623,Distance To Work,60652,,6.233,0.656829819,14,Distance between two zipcodes in miles
60624,Distance To Work,60652,,8.987,0.505202885,22,Distance between two zipcodes in miles
60625,Distance To Work,60652,,15.192,0.163574299,42,Distance between two zipcodes in miles
60626,Distance To Work,60652,,18.062,0.005560755,50,Distance between two zipcodes in miles
60628,Distance To Work,60652,,6.229,0.657050047,13,Distance between two zipcodes in miles
60629,Distance To Work,60652,,2.134,0.882508396,2,Distance between two zipcodes in miles
60630,Distance To Work,60652,,15.401,0.15206739,43,Distance between two zipcodes in miles
60631,Distance To Work,60652,,18.163,0,51,Distance between two zipcodes in miles
60632,Distance To Work,60652,,4.94,0.728018499,10,Distance between two zipcodes in miles
60633,Distance To Work,60652,,9.521,0.475802456,25,Distance between two zipcodes in miles
60634,Distance To Work,60652,,14.736,0.188680284,41,Distance between two zipcodes in miles
60636,Distance To Work,60652,,2.925,0.838958322,4,Distance between two zipcodes in miles
60637,Distance To Work,60652,,6.049,0.666960304,12,Distance between two zipcodes in miles
60638,Distance To Work,60652,,3.728,0.794747564,6,Distance between two zipcodes in miles
60639,Distance To Work,60652,,12.013,0.338600451,34,Distance between two zipcodes in miles
60640,Distance To Work,60652,,15.401,0.15206739,43,Distance between two zipcodes in miles
60641,Distance To Work,60652,,13.957,0.231569675,39,Distance between two zipcodes in miles
60642,Distance To Work,60652,,10.669,0.412597038,31,Distance between two zipcodes in miles
60643,Distance To Work,60652,,4.312,0.762594285,8,Distance between two zipcodes in miles
60644,Distance To Work,60652,,9.336,0.485987998,24,Distance between two zipcodes in miles
60645,Distance To Work,60652,,17.974,0.01040577,49,Distance between two zipcodes in miles
60646,Distance To Work,60652,,17.446,0.039475858,48,Distance between two zipcodes in miles
60647,Distance To Work,60652,,11.744,0.35341078,33,Distance between two zipcodes in miles
60649,Distance To Work,60652,,7.873,0.566536365,19,Distance between two zipcodes in miles
60651,Distance To Work,60652,,10.468,0.423663492,30,Distance between two zipcodes in miles
60652,Distance To Work,60652,,0,1,1,Distance between two zipcodes in miles
60653,Distance To Work,60652,,7.073,0.610581952,16,Distance between two zipcodes in miles
60654,Distance To Work,60652,,10.316,0.432032153,28,Distance between two zipcodes in miles
60655,Distance To Work,60652,,3.451,0.809998348,5,Distance between two zipcodes in miles
60656,Distance To Work,60652,,16.21,0.10752629,46,Distance between two zipcodes in miles
60657,Distance To Work,60652,,13.364,0.264218466,37,Distance between two zipcodes in miles
60659,Distance To Work,60652,,16.572,0.087595662,47,Distance between two zipcodes in miles
60660,Distance To Work,60652,,16.082,0.114573584,45,Distance between two zipcodes in miles
60707,Distance To Work,60652,,12.818,0.294279579,36,Distance between two zipcodes in miles
60827,Distance To Work,60652,,8.047,0.55695645,20,Distance between two zipcodes in miles
6761,Distance To Work,60653,,4.421,0.731702877,12,Distance between two zipcodes in miles
12311,Distance To Work,60653,,4.173,0.746753247,10,Distance between two zipcodes in miles
60608,Distance To Work,60653,,4.164,0.74729943,9,Distance between two zipcodes in miles
60609,Distance To Work,60653,,2.672,0.837844399,4,Distance between two zipcodes in miles
60610,Distance To Work,60653,,5.734,0.652020876,16,Distance between two zipcodes in miles
60612,Distance To Work,60653,,5.847,0.645163248,18,Distance between two zipcodes in miles
60613,Distance To Work,60653,,9.206,0.441315694,33,Distance between two zipcodes in miles
60614,Distance To Work,60653,,7.203,0.562871708,25,Distance between two zipcodes in miles
60615,Distance To Work,60653,,0.862,0.947687826,2,Distance between two zipcodes in miles
60616,Distance To Work,60653,,1.474,0.910547397,3,Distance between two zipcodes in miles
60617,Distance To Work,60653,,6.942,0.578711009,22,Distance between two zipcodes in miles
60618,Distance To Work,60653,,10.102,0.386940163,35,Distance between two zipcodes in miles
60619,Distance To Work,60653,,5.521,0.664947202,15,Distance between two zipcodes in miles
60620,Distance To Work,60653,,6.095,0.630112878,20,Distance between two zipcodes in miles
60621,Distance To Work,60653,,3.166,0.807865032,6,Distance between two zipcodes in miles
60622,Distance To Work,60653,,6.894,0.581623983,21,Distance between two zipcodes in miles
60623,Distance To Work,60653,,5.843,0.645405996,17,Distance between two zipcodes in miles
60624,Distance To Work,60653,,7.026,0.573613303,23,Distance between two zipcodes in miles
60625,Distance To Work,60653,,11.345,0.311506251,40,Distance between two zipcodes in miles
60626,Distance To Work,60653,,13.473,0.182364365,46,Distance between two zipcodes in miles
60628,Distance To Work,60653,,8.987,0.454606142,32,Distance between two zipcodes in miles
60629,Distance To Work,60653,,5.406,0.671926205,14,Distance between two zipcodes in miles
60630,Distance To Work,60653,,12.923,0.215742202,45,Distance between two zipcodes in miles
60631,Distance To Work,60653,,16.478,0,51,Distance between two zipcodes in miles
60632,Distance To Work,60653,,4.13,0.749362787,7,Distance between two zipcodes in miles
60633,Distance To Work,60653,,10.67,0.35246996,38,Distance between two zipcodes in miles
60634,Distance To Work,60653,,13.671,0.170348343,47,Distance between two zipcodes in miles
60636,Distance To Work,60653,,4.15,0.748149047,8,Distance between two zipcodes in miles
60637,Distance To Work,60653,,2.809,0.829530283,5,Distance between two zipcodes in miles
60638,Distance To Work,60653,,8.712,0.47129506,30,Distance between two zipcodes in miles
60639,Distance To Work,60653,,10.369,0.37073674,36,Distance between two zipcodes in miles
60640,Distance To Work,60653,,10.669,0.352530647,37,Distance between two zipcodes in miles
60641,Distance To Work,60653,,11.517,0.301068091,41,Distance between two zipcodes in miles
60642,Distance To Work,60653,,6.094,0.630173565,19,Distance between two zipcodes in miles
60643,Distance To Work,60653,,8.675,0.473540478,28,Distance between two zipcodes in miles
60644,Distance To Work,60653,,8.778,0.46728972,31,Distance between two zipcodes in miles
60645,Distance To Work,60653,,13.746,0.16579682,48,Distance between two zipcodes in miles
60646,Distance To Work,60653,,14.633,0.111967472,49,Distance between two zipcodes in miles
60647,Distance To Work,60653,,8.318,0.495205729,26,Distance between two zipcodes in miles
60649,Distance To Work,60653,,4.31,0.738439131,11,Distance between two zipcodes in miles
60651,Distance To Work,60653,,8.687,0.472812234,29,Distance between two zipcodes in miles
60652,Distance To Work,60653,,7.073,0.570761015,24,Distance between two zipcodes in miles
60653,Distance To Work,60653,,0,1,1,Distance between two zipcodes in miles
60654,Distance To Work,60653,,5.073,0.692134968,13,Distance between two zipcodes in miles
60655,Distance To Work,60653,,9.762,0.407573735,34,Distance between two zipcodes in miles
60656,Distance To Work,60653,,14.981,0.090848404,50,Distance between two zipcodes in miles
60657,Distance To Work,60653,,8.674,0.473601165,27,Distance between two zipcodes in miles
60659,Distance To Work,60653,,12.617,0.234312417,44,Distance between two zipcodes in miles
60660,Distance To Work,60653,,11.34,0.311809686,39,Distance between two zipcodes in miles
60707,Distance To Work,60653,,12.413,0.24669256,43,Distance between two zipcodes in miles
60827,Distance To Work,60653,,11.778,0.28522879,42,Distance between two zipcodes in miles
6761,Distance To Work,60654,,0.69,0.958363505,2,Distance between two zipcodes in miles
12311,Distance To Work,60654,,1.241,0.925114651,4,Distance between two zipcodes in miles
60608,Distance To Work,60654,,3.447,0.791998552,9,Distance between two zipcodes in miles
60609,Distance To Work,60654,,5.617,0.661054791,20,Distance between two zipcodes in miles
60610,Distance To Work,60654,,0.69,0.958363505,2,Distance between two zipcodes in miles
60612,Distance To Work,60654,,2.669,0.838945209,7,Distance between two zipcodes in miles
60613,Distance To Work,60654,,4.173,0.748189718,13,Distance between two zipcodes in miles
60614,Distance To Work,60654,,2.134,0.871228578,6,Distance between two zipcodes in miles
60615,Distance To Work,60654,,5.894,0.64433985,22,Distance between two zipcodes in miles
60616,Distance To Work,60654,,3.602,0.782645426,10,Distance between two zipcodes in miles
60617,Distance To Work,60654,,11.98,0.277093893,45,Distance between two zipcodes in miles
60618,Distance To Work,60654,,5.168,0.688148685,16,Distance between two zipcodes in miles
60619,Distance To Work,60654,,10.468,0.368332126,43,Distance between two zipcodes in miles
60620,Distance To Work,60654,,10.404,0.372194062,42,Distance between two zipcodes in miles
60621,Distance To Work,60654,,7.592,0.541877866,29,Distance between two zipcodes in miles
60622,Distance To Work,60654,,2.669,0.838945209,7,Distance between two zipcodes in miles
60623,Distance To Work,60654,,5.38,0.675356022,18,Distance between two zipcodes in miles
60624,Distance To Work,60654,,4.183,0.74758629,14,Distance between two zipcodes in miles
60625,Distance To Work,60654,,6.328,0.618151098,25,Distance between two zipcodes in miles
60626,Distance To Work,60654,,8.425,0.491612358,34,Distance between two zipcodes in miles
60628,Distance To Work,60654,,13.842,0.164735699,49,Distance between two zipcodes in miles
60629,Distance To Work,60654,,8.199,0.505249819,32,Distance between two zipcodes in miles
60630,Distance To Work,60654,,8.291,0.499698286,33,Distance between two zipcodes in miles
60631,Distance To Work,60654,,11.986,0.276731837,46,Distance between two zipcodes in miles
60632,Distance To Work,60654,,5.477,0.669502776,19,Distance between two zipcodes in miles
60633,Distance To Work,60654,,15.736,0.050446536,50,Distance between two zipcodes in miles
60634,Distance To Work,60654,,9.692,0.415158098,38,Distance between two zipcodes in miles
60636,Distance To Work,60654,,7.748,0.532464398,30,Distance between two zipcodes in miles
60637,Distance To Work,60654,,7.867,0.525283611,31,Distance between two zipcodes in miles
60638,Distance To Work,60654,,10.132,0.388607289,40,Distance between two zipcodes in miles
60639,Distance To Work,60654,,6.524,0.60632392,26,Distance between two zipcodes in miles
60640,Distance To Work,60654,,5.617,0.661054791,20,Distance between two zipcodes in miles
60641,Distance To Work,60654,,7.021,0.576333575,27,Distance between two zipcodes in miles
60642,Distance To Work,60654,,1.241,0.925114651,4,Distance between two zipcodes in miles
60643,Distance To Work,60654,,13.154,0.206251509,47,Distance between two zipcodes in miles
60644,Distance To Work,60654,,6.227,0.624245716,23,Distance between two zipcodes in miles
60645,Distance To Work,60654,,8.673,0.476647357,35,Distance between two zipcodes in miles
60646,Distance To Work,60654,,9.791,0.409184166,39,Distance between two zipcodes in miles
60647,Distance To Work,60654,,3.722,0.775404296,12,Distance between two zipcodes in miles
60649,Distance To Work,60654,,9.254,0.441588221,37,Distance between two zipcodes in miles
60651,Distance To Work,60654,,5.203,0.686036688,17,Distance between two zipcodes in miles
60652,Distance To Work,60654,,10.316,0.377504224,41,Distance between two zipcodes in miles
60653,Distance To Work,60654,,5.073,0.693881245,15,Distance between two zipcodes in miles
60654,Distance To Work,60654,,0,1,1,Distance between two zipcodes in miles
60655,Distance To Work,60654,,13.602,0.179217958,48,Distance between two zipcodes in miles
60656,Distance To Work,60654,,10.796,0.348539706,44,Distance between two zipcodes in miles
60657,Distance To Work,60654,,3.602,0.782645426,10,Distance between two zipcodes in miles
60659,Distance To Work,60654,,7.563,0.543627806,28,Distance between two zipcodes in miles
60660,Distance To Work,60654,,6.296,0.620082066,24,Distance between two zipcodes in miles
60707,Distance To Work,60654,,9.006,0.456553222,36,Distance between two zipcodes in miles
60827,Distance To Work,60654,,16.572,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60655,,12.938,0.398064576,26,Distance between two zipcodes in miles
12311,Distance To Work,60655,,13.264,0.382897553,27,Distance between two zipcodes in miles
60608,Distance To Work,60655,,10.468,0.512980367,21,Distance between two zipcodes in miles
60609,Distance To Work,60655,,8.019,0.62691914,13,Distance between two zipcodes in miles
60610,Distance To Work,60655,,14.269,0.336140318,32,Distance between two zipcodes in miles
60612,Distance To Work,60655,,12.466,0.420024193,24,Distance between two zipcodes in miles
60613,Distance To Work,60655,,17.53,0.18442356,40,Distance between two zipcodes in miles
60614,Distance To Work,60655,,15.496,0.27905462,35,Distance between two zipcodes in miles
60615,Distance To Work,60655,,9.484,0.558760584,18,Distance between two zipcodes in miles
60616,Distance To Work,60655,,10.723,0.501116591,22,Distance between two zipcodes in miles
60617,Distance To Work,60655,,8.529,0.603191588,16,Distance between two zipcodes in miles
60618,Distance To Work,60655,,17.262,0.196892156,38,Distance between two zipcodes in miles
60619,Distance To Work,60655,,5.861,0.727319252,8,Distance between two zipcodes in miles
60620,Distance To Work,60655,,3.782,0.824043919,4,Distance between two zipcodes in miles
60621,Distance To Work,60655,,6.601,0.692891039,11,Distance between two zipcodes in miles
60622,Distance To Work,60655,,13.842,0.356006327,29,Distance between two zipcodes in miles
60623,Distance To Work,60655,,9.676,0.549827859,19,Distance between two zipcodes in miles
60624,Distance To Work,60655,,12.433,0.421559505,23,Distance between two zipcodes in miles
60625,Distance To Work,60655,,18.641,0.132734717,42,Distance between two zipcodes in miles
60626,Distance To Work,60655,,21.494,0,51,Distance between two zipcodes in miles
60628,Distance To Work,60655,,4.706,0.781055178,5,Distance between two zipcodes in miles
60629,Distance To Work,60655,,5.545,0.742021029,7,Distance between two zipcodes in miles
60630,Distance To Work,60655,,18.812,0.124779008,43,Distance between two zipcodes in miles
60631,Distance To Work,60655,,21.469,0.001163115,50,Distance between two zipcodes in miles
60632,Distance To Work,60655,,8.346,0.611705592,15,Distance between two zipcodes in miles
60633,Distance To Work,60655,,8.032,0.62631432,14,Distance between two zipcodes in miles
60634,Distance To Work,60655,,18.01,0.162091747,41,Distance between two zipcodes in miles
60636,Distance To Work,60655,,5.896,0.72569089,9,Distance between two zipcodes in miles
60637,Distance To Work,60655,,7.925,0.631292454,12,Distance between two zipcodes in miles
60638,Distance To Work,60655,,6.333,0.705359635,10,Distance between two zipcodes in miles
60639,Distance To Work,60655,,15.401,0.283474458,34,Distance between two zipcodes in miles
60640,Distance To Work,60655,,18.812,0.124779008,43,Distance between two zipcodes in miles
60641,Distance To Work,60655,,17.377,0.191541826,39,Distance between two zipcodes in miles
60642,Distance To Work,60655,,14.043,0.34665488,31,Distance between two zipcodes in miles
60643,Distance To Work,60655,,2.586,0.879687355,2,Distance between two zipcodes in miles
60644,Distance To Work,60655,,12.688,0.409695729,25,Distance between two zipcodes in miles
60645,Distance To Work,60655,,21.42,0.003442821,49,Distance between two zipcodes in miles
60646,Distance To Work,60655,,20.865,0.029263981,48,Distance between two zipcodes in miles
60647,Distance To Work,60655,,15.192,0.293198102,33,Distance between two zipcodes in miles
60649,Distance To Work,60655,,9.136,0.574951149,17,Distance between two zipcodes in miles
60651,Distance To Work,60655,,13.89,0.353773146,30,Distance between two zipcodes in miles
60652,Distance To Work,60655,,3.451,0.839443566,3,Distance between two zipcodes in miles
60653,Distance To Work,60655,,9.762,0.545826742,20,Distance between two zipcodes in miles
60654,Distance To Work,60655,,13.602,0.367172234,28,Distance between two zipcodes in miles
60655,Distance To Work,60655,,0,1,1,Distance between two zipcodes in miles
60656,Distance To Work,60655,,19.48,0.093700568,45,Distance between two zipcodes in miles
60657,Distance To Work,60655,,16.764,0.220061412,37,Distance between two zipcodes in miles
60659,Distance To Work,60655,,20.021,0.068530753,47,Distance between two zipcodes in miles
60660,Distance To Work,60655,,19.496,0.092956174,46,Distance between two zipcodes in miles
60707,Distance To Work,60655,,16.037,0.253884805,36,Distance between two zipcodes in miles
60827,Distance To Work,60655,,5.389,0.749278869,6,Distance between two zipcodes in miles
6761,Distance To Work,60656,,11.165,0.54751773,30,Distance between two zipcodes in miles
12311,Distance To Work,60656,,12.035,0.512259372,31,Distance between two zipcodes in miles
60608,Distance To Work,60656,,10.986,0.554772036,29,Distance between two zipcodes in miles
60609,Distance To Work,60656,,13.785,0.441337386,35,Distance between two zipcodes in miles
60610,Distance To Work,60656,,10.459,0.576129686,27,Distance between two zipcodes in miles
60612,Distance To Work,60656,,9.137,0.62970618,23,Distance between two zipcodes in miles
60613,Distance To Work,60656,,8.865,0.640729483,22,Distance between two zipcodes in miles
60614,Distance To Work,60656,,9.415,0.618439716,24,Distance between two zipcodes in miles
60615,Distance To Work,60656,,15.832,0.358378926,39,Distance between two zipcodes in miles
60616,Distance To Work,60656,,13.668,0.446079027,34,Distance between two zipcodes in miles
60617,Distance To Work,60656,,21.644,0.122836879,48,Distance between two zipcodes in miles
60618,Distance To Work,60656,,6.334,0.743302938,11,Distance between two zipcodes in miles
60619,Distance To Work,60656,,19.219,0.221114488,44,Distance between two zipcodes in miles
60620,Distance To Work,60656,,17.892,0.274893617,43,Distance between two zipcodes in miles
60621,Distance To Work,60656,,16.067,0.348855117,40,Distance between two zipcodes in miles
60622,Distance To Work,60656,,8.26,0.665248227,19,Distance between two zipcodes in miles
60623,Distance To Work,60656,,10.348,0.580628166,26,Distance between two zipcodes in miles
60624,Distance To Work,60656,,8.071,0.672907801,16,Distance between two zipcodes in miles
60625,Distance To Work,60656,,6.181,0.749503546,9,Distance between two zipcodes in miles
