GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,,,,HD01_VD26,,,,HC01_EST_VC35,HC02_EST_VC35,HC03_EST_VC35,HC01_EST_VC36,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_MOE_VC55,HC02_EST_VC55,HC01_EST_VC02,HC02_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC15,HC01_EST_VC17,HC01_EST_VC18,HC01_EST_VC20
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,m_lt_ql_19,m_20_69,m_70_and_over,Estimate; Female:,f_lt_ql_19,f_20_69,f_70_and_over,Total; Estimate; SUMMARY INDICATORS - Median age (years),Male; Estimate; SUMMARY INDICATORS - Median age (years),Female; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Total; Estimate; Workers 16 years and over,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Car, truck, or van",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Public transportation (excluding taxicab),Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Walked,Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Bicycle,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Taxicab, motorcycle, or other means",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Worked at home,Total; Margin of Error; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Male; Estimate; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Total; Estimate; Total households,Married-couple family household; Estimate; Total households,Nonfamily household; Estimate; Total households,Total; Estimate; Average household size,Total; Estimate; FAMILIES - Total families,Total; Estimate; FAMILIES - Average family size,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years only,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years and 6 to 17 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - 6 to 17 years only,Total; Estimate; Total households,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over
8600000US62555,62555,ZCTA5 62555,516,299,102,152,45,217,19,165,33,36.5,33.8,46.5,137.8,74.3,34.8,39.5,265,98.1,0,0.4,0,0.4,1.1,4.3,25.8,201,127,46,2.57,155,2.87,53,69.8,11.3,18.9,201,35.3,35.8,5
8600000US62556,62556,ZCTA5 62556,301,134,10,95,29,167,27,107,33,57.3,54.5,57.4,80.2,58.4,41.1,17.4,137,86.1,0,1.5,0,0,12.4,23.3,67.5,139,80,43,2.17,96,2.44,19,10.5,26.3,63.2,139,14.4,60.4,14.4
8600000US62557,62557,ZCTA5 62557,7086,3496,792,2167,537,3590,737,2112,741,46.1,44.4,47.4,97.4,75.7,40.1,35.6,3079,93.4,0.3,0.4,0.2,0,5.7,2,27.9,3222,1373,1223,2.16,1999,2.69,749,15.6,13.1,71.3,3222,26.5,48,16.3
8600000US62558,62558,ZCTA5 62558,3561,1774,466,1156,152,1787,443,1170,174,40.3,39.3,41.4,99.3,59.3,23.1,36.1,1796,93.2,0,1.8,0.3,1.3,3.3,3.1,26.3,1358,860,372,2.62,986,3.06,359,14.5,30.9,54.6,1358,29.9,41.8,8.1
8600000US62560,62560,ZCTA5 62560,1251,478,101,302,75,773,208,440,125,43.6,49.2,39.2,61.8,82.6,39.3,43.4,526,86.3,0,3.2,0,1.3,9.1,3.2,23.8,533,331,166,2.35,367,2.82,129,15.5,10.9,73.6,533,29.3,45.8,12
8600000US62561,62561,ZCTA5 62561,5184,2311,550,1578,183,2873,761,1817,295,42.5,43.6,41.9,80.4,54.7,20.4,34.3,2671,95,0.3,3,0,0,1.7,2.5,20.7,2076,963,652,2.5,1424,2.99,555,10.6,4,85.4,2076,32.2,39.9,6.3
8600000US62563,62563,ZCTA5 62563,5707,2775,797,1806,172,2932,833,1811,288,43.8,44.8,42.9,94.6,73.6,26.5,47.2,2775,94.3,0,1,0,0.7,4,2.3,23.3,2157,1322,544,2.65,1613,3.08,737,12.9,17.1,70,2157,37.4,43.1,10
8600000US62565,62565,ZCTA5 62565,7603,3573,708,2398,467,4030,977,2449,604,42.8,40.7,46.3,88.7,73.7,39,34.7,3495,95,0,0.3,0,0.4,4.3,2.4,21.8,3314,1767,1063,2.25,2251,2.67,792,30.4,11.7,57.8,3314,25.7,46.7,14.5
8600000US62567,62567,ZCTA5 62567,1027,505,137,300,68,522,146,281,95,39.7,36.5,43.5,96.7,83.4,36.3,47.1,466,93.3,0,0.9,1.1,2.1,2.6,2.6,23.6,434,203,178,2.37,256,3.07,112,32.1,13.4,54.5,434,30.9,44.2,20.5
8600000US62568,62568,ZCTA5 62568,15985,8369,1685,5845,839,7616,1580,4921,1115,44,40.8,46.7,109.9,58.3,29,29.3,6883,92,1.9,1.8,0,0.6,3.6,2,27.3,6399,2978,2403,2.24,3996,2.79,1470,25.7,15.2,59.1,6399,25.5,42.2,14.1
8600000US62570,62570,ZCTA5 62570,460,242,44,163,35,218,64,128,26,44,46,41.8,111,74.9,34.6,40.3,194,95.4,0,2.6,0,0,2.1,6.3,34.6,198,98,83,2.32,115,3.01,41,26.8,31.7,41.5,198,24.2,43.4,12.6
8600000US62571,62571,ZCTA5 62571,1306,640,188,367,85,666,112,467,87,47.2,45.6,49.1,96.1,67.9,34.2,33.7,587,96.6,0,1.5,0,1.9,0,5.6,35.1,492,316,67,2.65,425,2.89,88,12.5,13.6,73.9,492,31.5,49.4,10.6
8600000US62572,62572,ZCTA5 62572,540,222,34,141,47,318,84,230,4,44.9,53.2,36.5,69.8,70.3,33.4,36.9,258,82.9,0,1.2,0,2.3,13.6,6,26.3,256,168,61,2.11,195,2.31,65,18.5,3.1,78.5,256,27,41,11.7
8600000US62573,62573,ZCTA5 62573,1675,890,281,554,55,785,220,521,44,40,39.5,41,113.4,72.1,26.2,45.9,862,91.2,0,0.3,0,4.6,3.8,3.2,25.5,651,385,133,2.54,518,2.84,248,14.9,12.9,72.2,651,38.6,31.8,4.5
8600000US62601,62601,ZCTA5 62601,382,216,25,156,35,166,17,122,27,52.9,53,52.3,130.1,54.7,38.5,16.2,239,85.8,0,5.9,0,0,8.4,4.8,22.5,174,89,35,2.2,139,2.37,32,0,0,100,174,21.3,52.9,4.6
8600000US62610,62610,ZCTA5 62610,168,100,24,69,7,68,14,44,10,43.5,44,43,147.1,58.5,25.5,33,61,80.3,0,11.5,0,0,8.2,9,23.2,73,35,25,2.3,48,2.81,23,4.3,0,95.7,73,39.7,24.7,8.2
8600000US62611,62611,ZCTA5 62611,971,482,87,353,42,489,89,353,47,49.5,47.2,53.1,98.6,55.1,30.2,24.9,572,90.9,0,0.7,0,0.3,8,4.7,28.5,435,248,142,2.23,293,2.66,80,37.5,17.5,45,435,18.6,50.1,9
8600000US62612,62612,ZCTA5 62612,1864,937,184,687,66,927,226,584,117,45.4,45,46.1,101.1,58,26.7,31.3,997,89.7,0,0.5,0,0,9.8,2.3,25.2,779,407,245,2.39,534,2.9,175,20.6,4.6,74.9,779,24.9,43.3,11.4
8600000US62613,62613,ZCTA5 62613,3745,1858,592,1103,163,1887,519,1184,184,38.1,36.5,38.5,98.5,70.5,24.3,46.3,1871,94.4,0,2.9,0.2,0.5,2,2.3,26.8,1459,879,337,2.57,1122,2.91,603,27.5,31.2,41.3,1459,44.3,32.4,8.2
8600000US62615,62615,ZCTA5 62615,5659,2815,906,1671,238,2844,737,1825,282,38,33.7,38.7,99,61.2,18.5,42.7,3043,92,0,2.3,0.6,1.4,3.6,2.5,25.7,2066,1211,548,2.71,1518,3.01,705,24.8,21.7,53.5,2066,37.9,30.1,10.6
8600000US62617,62617,ZCTA5 62617,708,368,91,262,15,340,79,199,62,44,38.7,50.7,108.2,69.4,31.1,38.3,262,95.8,0,1.1,0,3.1,0,6,37,327,149,150,2.17,177,2.75,69,2.9,40.6,56.5,327,29.4,46.8,21.4
8600000US62618,62618,ZCTA5 62618,7822,4013,1274,2441,298,3809,1018,2270,521,35.9,34,37.5,105.4,70.2,24.9,45.3,3530,91.3,0.6,3.4,0,1.6,3.2,1.4,19.6,2921,1330,986,2.63,1935,3.26,946,26.1,25.2,48.7,2921,34.9,37.6,13.8
8600000US62621,62621,ZCTA5 62621,1217,621,171,392,58,596,118,402,76,41.2,39.9,41.6,104.2,55.2,23,32.3,596,95.8,0,1,0,0,3.2,2.3,22.7,480,259,144,2.54,336,2.93,124,25.8,10.5,63.7,480,29.2,35.6,10.2
8600000US62622,62622,ZCTA5 62622,57,28,10,18,0,29,11,8,10,43.9,43.5,48.4,96.6,119.2,38.5,80.8,8,100,0,0,0,0,0,N,N,18,18,0,3.17,18,3.17,8,0,0,100,18,44.4,55.6,0
8600000US62624,62624,ZCTA5 62624,475,235,52,156,27,240,34,179,27,53.1,50.5,53.6,97.9,50.3,28.5,21.8,240,95.8,2.9,0.4,0,0,0.8,7.9,43.2,229,139,66,2.07,163,2.36,51,5.9,0,94.1,229,23.1,51.5,11.8
8600000US62625,62625,ZCTA5 62625,752,422,96,286,40,330,18,266,46,54.5,52.6,54.8,127.9,54.1,34,20.1,397,85.6,0,0,0,0,14.4,6.5,30.7,352,269,79,2.14,273,2.39,37,0,0,100,352,10.5,47.7,8.8
8600000US62626,62626,ZCTA5 62626,7925,3848,1122,2252,474,4077,1070,2418,589,40.3,38.5,41.6,94.4,77.1,36,41.1,3532,83.2,0.2,8.2,1,0.5,6.9,2.6,20.3,3048,1515,1059,2.43,1989,3.05,817,13.2,26.3,60.5,3048,31.8,46.3,15.9
8600000US62627,62627,ZCTA5 62627,977,456,133,253,70,521,146,310,65,45.8,45.7,45.8,87.5,87.5,38.6,48.9,381,92.1,0,2.6,0,0,5.2,3.8,31.7,413,201,141,2.37,272,2.88,137,10.2,11.7,78.1,413,33.2,36.6,15.3
8600000US62628,62628,ZCTA5 62628,823,410,87,283,40,413,99,252,62,41.7,40.2,44.3,99.3,64.9,29.7,35.3,438,91.6,0,1.4,0,2.5,4.6,2,22.1,350,191,117,2.35,233,2.86,91,14.3,39.6,46.2,350,30.9,41.4,12.3
8600000US62629,62629,ZCTA5 62629,13598,6774,2196,4066,512,6824,1842,4510,472,35,34.5,35.6,99.3,66.8,20.2,46.5,6965,93.4,0,1.1,0,0.8,4.7,1.5,22.1,5070,3229,1176,2.68,3894,3.08,1974,29.3,23,47.6,5070,40.9,31.3,5.6
8600000US62630,62630,ZCTA5 62630,441,249,83,163,3,192,35,154,3,34.9,38.5,34.3,129.7,40.9,3.5,37.4,242,80.2,0,0,0,0,19.8,4.3,28,150,107,31,2.94,119,3.24,49,8.2,57.1,34.7,150,41.3,20,5.3
8600000US62631,62631,ZCTA5 62631,266,145,44,84,17,121,18,79,24,43.1,42.8,43.8,119.8,68.4,29.1,39.2,112,94.6,0,0,0,0,5.4,7,28,112,70,36,2.38,76,2.86,33,39.4,42.4,18.2,112,29.5,49.1,5.4
8600000US62633,62633,ZCTA5 62633,685,366,63,250,53,319,77,182,60,51.3,51.9,50.8,114.7,66.7,36.3,30.4,310,93.5,0,1.6,0,1.9,2.9,3.6,23,309,198,82,2.22,227,2.56,81,7.4,7.4,85.2,309,28.5,49.2,12
8600000US62634,62634,ZCTA5 62634,697,357,124,210,23,340,74,217,49,42.7,35.8,45,105,79.6,30.4,49.2,283,90.5,0,2.1,0.4,0.7,6.4,2.9,23.2,271,163,80,2.57,191,3.13,82,23.2,17.1,59.8,271,31,34.3,8.5
8600000US62635,62635,ZCTA5 62635,598,321,120,144,57,277,58,132,87,44.8,35.7,52.1,115.9,108.4,51.6,56.8,202,91.1,0,2.5,0,1,5.4,4.1,23.2,239,145,73,2.5,166,3.09,49,16.3,42.9,40.8,239,26.8,52.3,22.6
8600000US62638,62638,ZCTA5 62638,1298,676,195,426,55,622,158,416,48,40.7,40.2,43.7,108.7,59.3,19.6,39.6,624,93.8,0,4.3,0,0.8,1.1,3.1,26.3,514,303,123,2.53,391,2.86,165,15.8,10.9,73.3,514,33.7,32.1,5.3
8600000US62639,62639,ZCTA5 62639,257,116,12,61,43,141,30,64,47,64.7,66.1,56.9,82.3,185.6,138.9,46.7,85,87.1,0,4.7,0,0,8.2,3.9,17.3,126,68,44,2.04,82,2.52,28,17.9,25,57.1,126,22.2,70.6,27.8
8600000US62640,62640,ZCTA5 62640,3784,1824,522,1076,226,1960,490,1157,313,43,42,45.1,93.1,80,35.8,44.2,1748,93.5,0,1.1,0,0.3,5,4,31,1484,851,418,2.49,1066,2.91,532,17.3,14.7,68,1484,37.3,42,15.8
8600000US62642,62642,ZCTA5 62642,1524,832,199,567,66,692,161,459,72,42.6,39.8,45.5,120.2,56.5,21.9,34.6,899,91.2,0.3,2.9,0,0,5.6,2.2,28.1,638,334,209,2.39,429,2.83,192,28.1,21.4,50.5,638,31,35.6,9.1
8600000US62643,62643,ZCTA5 62643,475,270,72,174,24,205,44,136,25,36.5,31.5,43.1,131.7,57.3,23.5,33.8,282,91.1,0,1.8,0,0.4,6.7,3.4,19.5,217,101,77,2.19,140,2.66,64,48.4,3.1,48.4,217,32.7,30.4,10.6
8600000US62644,62644,ZCTA5 62644,5058,2442,610,1530,302,2616,592,1573,451,43.5,43.3,44.8,93.3,73.6,35.7,37.9,2070,93.3,0.2,2.3,0.5,0,3.6,2.4,25,2123,1102,750,2.31,1373,2.87,517,10.4,13.7,75.8,2123,30.4,44,15.1
8600000US62649,62649,ZCTA5 62649,474,223,66,154,3,251,95,140,16,31.6,34,28.3,88.8,57,10.6,46.4,216,96.8,0,0,0,0.5,2.8,8.4,30.5,164,96,34,2.89,130,3.24,58,22.4,37.9,39.7,164,36.6,27.4,7.9
8600000US62650,62650,ZCTA5 62650,26948,13530,3331,8809,1390,13418,3112,8252,2054,40.1,38,43.1,100.8,60.5,29.6,30.9,11911,91.2,0.4,4.5,0.5,0.7,2.7,1.2,20.2,10441,4758,3892,2.23,6549,2.73,2623,24.2,20.4,55.4,10441,28,41.1,13.7
8600000US62655,62655,ZCTA5 62655,576,277,76,170,31,299,74,198,27,42.7,48,40.6,92.6,68.9,30.2,38.7,229,86.5,0,7.9,0.4,0,5.2,5.5,32.5,222,83,51,2.59,171,2.7,79,34.2,3.8,62,222,47.3,44.6,5.4
8600000US62656,62656,ZCTA5 62656,21505,10931,2106,7843,982,10574,2307,6781,1486,38.5,37,40.5,103.4,48.2,23.4,24.7,7501,90.9,1.1,4.5,0.3,0.3,2.9,1.3,18.2,7509,3540,2750,2.1,4759,2.55,2014,31.1,14.4,54.5,7509,28.6,40.7,13.6
8600000US62661,62661,ZCTA5 62661,1382,665,149,449,67,717,209,445,63,42.8,44.3,41.7,92.7,63.9,26.5,37.5,630,89.5,0,0.3,0,1,9.2,2.2,24.8,533,345,134,2.59,399,2.98,118,9.3,32.2,58.5,533,24.4,45.4,3.2
8600000US62663,62663,ZCTA5 62663,296,143,19,107,17,153,35,90,28,49.4,49.7,47.6,93.5,51,28.6,22.4,136,91.9,0,3.7,0,2.2,2.2,3.1,26,116,85,23,2.55,93,2.78,26,26.9,11.5,61.5,116,24.1,50.9,7.8
8600000US62664,62664,ZCTA5 62664,2756,1322,296,840,186,1434,288,839,307,46.8,44.1,48.1,92.2,74.9,42.8,32,1195,90.1,0,2.3,2.6,1.1,3.8,6.3,39.1,1322,568,552,2.03,770,2.61,338,34.9,10.1,55,1322,27.8,42.9,20.7
8600000US62665,62665,ZCTA5 62665,1491,756,216,464,76,735,176,454,105,44,42,44.2,102.9,76.4,31.5,45,548,89.8,0,2.2,0.7,0,7.3,7.6,35.4,598,338,185,2.49,413,2.95,180,14.4,27.2,58.3,598,33.8,38.8,14.2
8600000US62666,62666,ZCTA5 62666,595,306,97,165,44,289,51,180,58,44.7,42.2,49.6,105.9,89.5,45.5,43.9,267,95.9,0,2.2,0.4,0,1.5,8.9,32.7,247,137,80,2.41,167,2.87,61,32.8,19.7,47.5,247,27.1,48.6,15.4
8600000US62667,62667,ZCTA5 62667,332,159,21,112,26,173,43,100,30,54,58.4,46.3,91.9,79.5,47,32.4,144,84,0,0.7,0,0,15.3,5.2,26.3,157,82,70,2.11,87,2.76,24,8.3,12.5,79.2,157,22.3,50.3,19.1
8600000US62668,62668,ZCTA5 62668,1318,664,128,409,127,654,97,469,88,49.1,49.1,49.1,101.5,64.1,37.4,26.8,632,87.3,0,1.9,0,0,10.8,2.9,16.7,579,322,157,2.28,422,2.59,138,7.2,8,84.8,579,26.4,41.1,10.7
8600000US62670,62670,ZCTA5 62670,3236,1617,619,896,102,1619,496,979,144,36.4,35.3,38.2,99.9,78.2,21.1,57,1440,91.5,0,1.1,0,0.3,7.1,2.8,25.5,1198,692,329,2.7,869,3.18,464,17.9,16.6,65.5,1198,41.5,31.9,10.4
8600000US62671,62671,ZCTA5 62671,434,194,35,150,9,240,37,170,33,45.3,40.5,48,80.8,46.6,23,23.6,269,90.7,0,3,0.4,1.5,4.5,6.7,23.9,208,108,73,2.09,135,2.51,45,26.7,0,73.3,208,21.6,35.1,9.1
8600000US62672,62672,ZCTA5 62672,246,126,31,85,10,120,12,93,15,49.2,49.7,48.8,105,49.1,26.1,23,106,95.3,0,0,0,0,4.7,6.3,26.1,105,53,31,2.34,74,2.72,22,31.8,9.1,59.1,105,25.7,47.6,12.4
8600000US62673,62673,ZCTA5 62673,537,271,73,183,15,266,86,155,25,32,35.5,31.3,101.9,59.8,14.6,45.2,270,92.2,0,0,0,0.4,7.4,3.7,31.4,191,105,52,2.81,139,3.13,83,37.3,10.8,51.8,191,51.3,35.1,11
8600000US62674,62674,ZCTA5 62674,1378,672,126,449,97,706,116,481,109,52.3,52.4,52.2,95.2,63.3,36.6,26.7,643,90.8,0,1.1,0.6,2,5.4,3.6,32.5,615,347,194,2.24,421,2.64,124,12.9,15.3,71.8,615,26.3,45.4,12.2
8600000US62675,62675,ZCTA5 62675,6142,2894,689,1828,377,3248,691,2025,532,47.3,46.7,47.9,89.1,71.8,37,34.8,2753,95.8,0,1,0.4,0.1,2.7,2.1,28.8,2634,1491,840,2.27,1794,2.73,623,20.5,22,57.5,2634,27.4,44.9,16
8600000US62677,62677,ZCTA5 62677,2295,1182,330,760,92,1113,201,763,149,45.3,40.6,51.8,106.2,68.8,32.3,36.5,1143,88,0.4,0.7,0,0.8,10.1,2.2,20.2,971,531,283,2.36,688,2.83,236,19.5,19.5,61,971,25,41.8,13.6
8600000US62681,62681,ZCTA5 62681,5656,3125,628,2197,300,2531,612,1495,424,44.1,44.4,43.9,123.5,60.4,28.3,32.1,2205,91.7,1,2.3,0,0,5,2.7,23.7,2188,993,788,2.21,1400,2.67,597,16.6,21.1,62.3,2188,31.6,42.4,17
8600000US62682,62682,ZCTA5 62682,956,519,116,355,48,437,94,273,70,45.6,45.8,45.4,118.8,62.3,27.7,34.6,457,92.6,0,2.6,0,0,4.8,3.4,30.2,392,232,49,2.44,343,2.53,79,40.5,13.9,45.6,392,28.1,45.4,5.1
8600000US62684,62684,ZCTA5 62684,5581,2694,795,1702,197,2887,733,1731,423,41.5,38.7,42.7,93.3,73.1,29.1,44,2689,97.2,0,1.2,0,1.3,0.3,2.5,20.5,1994,1419,434,2.7,1560,3.11,789,21.9,13.9,64.1,1994,42.5,34.8,10.2
8600000US62685,62685,ZCTA5 62685,2079,1058,213,699,146,1021,199,683,139,47.6,47.7,47.4,103.6,66.3,35,31.3,993,86.2,0,2.1,0,0.2,11.5,3.6,38,885,522,282,2.35,603,2.67,169,20.7,18.9,60.4,885,23.8,39.2,6.8
8600000US62688,62688,ZCTA5 62688,635,293,57,215,21,342,77,214,51,45,42.6,46.3,85.7,64.5,31.1,33.4,276,92.4,0,0,0,0,7.6,2.8,27.1,278,139,88,2.28,190,2.77,56,19.6,25,55.4,278,23.7,39.2,11.9
8600000US62689,62689,ZCTA5 62689,528,252,48,180,24,276,57,184,35,43.9,44,43.9,91.3,46.3,19.7,26.6,285,98.9,0,1.1,0,0,0,3.2,29.3,238,84,110,2.22,128,2.84,46,23.9,17.4,58.7,238,25.2,33.2,11.8
8600000US62690,62690,ZCTA5 62690,4106,2068,585,1339,144,2038,534,1214,290,36.7,36.1,36.8,101.5,69.5,26.8,42.7,1729,95.7,0,0.5,0,1.3,2.5,3.8,26.2,1600,766,597,2.53,1003,3.26,484,3.7,16.9,79.3,1600,35.6,40.4,12.4
8600000US62691,62691,ZCTA5 62691,2050,1013,221,674,118,1037,205,668,164,49.3,47.4,49.8,97.7,67.3,34,33.3,942,92.4,0,4.1,0.2,0.3,3,2.5,23.4,915,453,375,2.18,540,2.79,165,20.6,10.9,68.5,915,21.3,41.5,12.2
8600000US62692,62692,ZCTA5 62692,1997,945,245,584,116,1052,276,642,134,40.7,40.4,40.8,89.8,78.3,34.9,43.4,901,90.9,0,2.6,0,0,6.5,3,25,843,459,255,2.37,588,2.85,294,17.7,9.9,72.4,843,36.7,42,15.1
8600000US62693,62693,ZCTA5 62693,1563,765,230,503,32,798,233,530,35,35.1,33.5,35.7,95.9,53.2,12.2,41.1,891,96.5,0,1.6,0.2,0.4,1.2,2,23,521,381,93,3,428,3.27,238,18.1,25.2,56.7,521,49.3,29.6,5.2
8600000US62694,62694,ZCTA5 62694,2936,1407,326,876,205,1529,373,866,290,46.9,45.8,48.7,92,75.5,36.4,39.1,1302,91.5,0,3.8,0.7,0,4.1,2.2,24.5,1219,632,423,2.37,796,2.89,330,20.9,12.1,67,1219,31.9,43.2,14.9
8600000US62695,62695,ZCTA5 62695,209,113,41,59,13,96,13,74,9,40.8,37.2,51.2,117.7,65.9,27,38.9,94,100,0,0,0,0,0,3.4,29.6,97,45,45,2.15,52,2.98,29,24.1,6.9,69,97,32,35.1,8.2
8600000US62701,62701,ZCTA5 62701,1108,712,64,621,27,396,10,348,38,35.2,32.6,46.6,179.8,14.8,10.5,4.4,377,63.9,11.9,18.6,0,1.9,3.7,4.9,19.7,588,57,481,1.33,107,2.21,31,0,0,100,588,5.3,30.8,13.4
8600000US62702,62702,ZCTA5 62702,34447,16680,4508,10573,1599,17767,3647,11601,2519,40.5,36.5,44.5,93.9,62,27,35,14935,89.1,2.7,2.6,0.6,2.1,3,0.9,18.7,15708,4685,7815,2.16,7893,2.95,3325,19.1,22.3,58.6,15708,24.3,35.4,14.6
8600000US62703,62703,ZCTA5 62703,31492,14591,4736,8887,968,16901,4711,10500,1690,33,32,33.6,86.3,60.8,20.2,40.7,13008,84.1,4.4,5.6,0.9,1.8,3.2,1.1,16.9,12203,3576,5113,2.42,7090,3.15,3476,25.9,19.3,54.8,12203,33.6,33.3,12.9
8600000US62704,62704,ZCTA5 62704,40549,19327,4381,12945,2001,21222,4746,13673,2803,39.2,37.6,40.8,91.1,62.4,28.2,34.2,20057,92.1,1.7,1.6,0.6,1,3,0.7,16.4,18770,6754,9172,2.14,9598,2.93,3879,29.9,20.8,49.3,18770,22.1,37.9,14.2
8600000US62707,62707,ZCTA5 62707,7622,3648,796,2521,331,3974,775,2798,401,46.4,44.7,47.2,91.8,54.5,24.9,29.6,3782,94.8,0.6,0.4,0,1.3,2.9,2.3,21,3152,1619,1068,2.37,2084,2.84,739,16,20.2,63.9,3152,25.4,39.8,5.5
8600000US62711,62711,ZCTA5 62711,16839,7825,1808,4943,1074,9014,1968,5610,1436,47.1,46.7,47.3,86.8,74.6,37.2,37.4,8332,93.4,0.2,0.5,0.1,0.6,5.2,1.5,20.6,6813,4547,1842,2.43,4971,2.89,1927,18.3,12,69.6,6813,29.7,45,12.5
8600000US62712,62712,ZCTA5 62712,10380,5144,1383,3321,440,5236,1317,3478,441,40.4,40.6,40.3,98.2,61.6,22.1,39.5,5673,94.9,0.7,0.4,0,0,4,2.2,22.5,4157,2530,1263,2.48,2894,2.99,1274,22.7,18.9,58.4,4157,32,33.8,6.3
8600000US62801,62801,ZCTA5 62801,22125,11630,2597,7891,1142,10495,2261,6573,1661,41.3,37.7,45.3,110.8,60.5,28.4,32.1,8675,93.1,0.6,2.8,0.3,1.3,1.8,1,20.2,8685,3675,3172,2.31,5513,2.82,2192,29.1,17.6,53.3,8685,29.3,40.7,13.7
8600000US62803,62803,ZCTA5 62803,969,510,143,297,70,459,133,260,66,34.6,33.4,36.9,111.1,84.9,34.7,50.2,457,90.4,2.6,2.8,0.4,0,3.7,1.9,19.3,338,192,102,2.63,236,3.05,91,22,15.4,62.6,338,27.8,48.5,15.7
8600000US62806,62806,ZCTA5 62806,3433,1658,447,1038,173,1775,452,1053,270,42.6,38.8,45,93.4,78.6,35.8,42.8,1550,92.4,0,2.8,0.3,0.7,3.7,2.5,21.3,1444,718,518,2.36,926,2.95,385,21.3,21.8,56.9,1444,31.4,45.3,17.9
8600000US62807,62807,ZCTA5 62807,769,417,143,237,37,352,62,249,41,37.3,35.1,47.7,118.5,64,25.6,38.4,366,91.3,0,3.8,0,0,4.9,6.7,20.7,318,196,88,2.42,230,2.9,100,28,7,65,318,34,39.9,11.6
8600000US62808,62808,ZCTA5 62808,1397,743,242,432,69,654,185,397,72,36.2,34.3,37.8,113.6,73.8,27,46.8,635,88.5,0,6.5,0,0.8,4.3,2.5,21.6,551,298,205,2.54,346,3.32,177,17.5,14.7,67.8,551,33,36.8,11.6
8600000US62809,62809,ZCTA5 62809,115,61,14,33,14,54,2,49,3,59.6,61.1,59.5,113,51.3,30.3,21.1,61,100,0,0,0,0,0,2.4,7,61,31,30,1.89,31,2.74,7,0,57.1,42.9,61,11.5,65.6,11.5
8600000US62810,62810,ZCTA5 62810,1011,496,195,244,57,515,190,250,75,33.4,33.2,34.4,96.3,103,32.7,70.3,366,86.1,0,2.5,0,5.2,6.3,2.1,22,361,230,79,2.8,282,3.23,133,29.3,27.1,43.6,361,38.2,37.7,8.3
8600000US62811,62811,ZCTA5 62811,193,95,13,73,9,98,18,67,13,50.9,51.3,48.5,96.9,46.2,25,21.2,93,89.2,0,0,0,0,10.8,6.4,36.8,95,48,41,2.03,54,2.59,20,5,45,50,95,26.3,38.9,8.4
8600000US62812,62812,ZCTA5 62812,11114,5268,1229,3438,601,5846,1384,3606,856,42.9,41.7,43.5,90.1,70.6,35.2,35.4,4442,94.4,0.4,0.7,1.1,2,1.4,2,27.8,4568,2080,1814,2.37,2754,3.01,1097,29.4,16,54.7,4568,25.4,45.3,20.7
8600000US62814,62814,ZCTA5 62814,2036,953,245,628,80,1083,294,693,96,40.4,41.8,39.4,88,59.3,20.8,38.5,940,94.3,0,2.8,0,0.3,2.7,2.6,30.8,733,465,152,2.78,581,3.14,205,16.1,20.5,63.4,733,34.8,37.5,8.6
8600000US62815,62815,ZCTA5 62815,407,162,33,123,6,245,86,143,16,41.4,47.1,39.9,66.1,63.5,19.3,44.2,178,94.4,0,3.4,0,0.6,1.7,9.6,24.5,154,96,55,2.64,99,3.38,49,10.2,46.9,42.9,154,31.8,35.1,14.9
